text	label
ହାପି ଭାଲେଣ୍ଟାଇନ୍ ଡେ ଫେବ୍ରୁୟାରୀ ଚଉଦ ତାରିଖ ପ୍ରେମିଯୁଗଳଙ୍କ ପାଇଁ ବହୁ ପ୍ରତିକ୍ଷିତ ଦିନଟିଏ ଗାଉଁଲି ଭେଣ୍ଡିଆ ନଖିଆର ଭାଲେଣ୍ଟାଇନ୍ ଫୁଲ ଡ଼ଉଲ ଡ଼ାଉଲ ଚେହେରାକୁ ଚମ୍ପାଗୋରା ରଙ୍ଗ ପୁନେଇ ଜହ୍ନ ପରି ମୁହଁ ମଝିରେ ଶୁଆଥଣ୍ଟିଆ ନାକ ଅଣ୍ଟା ତଳକୁ ଲମ୍ବିଛି କଳାନାଗପରି ଗୋଛାଏ ଚୁଟି ନଖିଆର ଆଖିକୁ ମାସେହେବ ନିଦନାହିଁ ନିର୍ବନ୍ଧ ସରିଲା ବେଳକୁ ଜେଜ ମା ’ ମଲା ଧନ୍ୟବାଦ ରିଲାୟନ୍ସ ଜିଓ ସିମ୍ ସ୍କିମ୍ ବଞ୍ଚିଗଲା ନଖିଆ , ଫୁଲ ତ ଖାଲି ମିଶ୍ କଲ୍ ଦଉଚି ଦିନକୁ ତିନି ଚାରିଘଣ୍ଟା କଥା ନହେଲେ ନଚଳେ ଏଇଟା ଜିବନର ସବୁଠୁ ବଡ଼ ଭାଲେଣ୍ଟାଇନ୍ ଡ଼େ ଆସନ୍ତା କୁ ତ ସ୍ୱାମୀ ସ୍ତ୍ରୀ – ସେ ’ ବେଳେ କି ମଜ୍ଜା ? ଅବିହାଡ଼ି ବେଳର କଥା କୁଆଡ଼ୁ ଆସିବ ? ମାସେହେଲା ପାହାନ୍ତାରେ ଘୋସୁଛି ନଖିଆ ଆଇ . ଲଭ୍ . ୟୁ – କହିବ ଫୁଲକୁ ସେଦିନ ପ୍ରଥମ ଥର ପାଇଁ ସାହସ ବାନ୍ଧିଛି ଅତର ଢ଼ଳା ଗୋଲାପ ଖୋସିବ ଗଭାରେ ପୁଲିସିଆ କକାଟାକୁ ଟିକେ ଡ଼ର ପଛ ଅଗଣାରେ ଖୁଡ଼ି ଜଗିଛି ବାଡ଼ି ପକାଇ ପ୍ୟାର କରନା ତୋ ଡ଼ରନା କ୍ୟା ଭାଇ ? ନଖିଆ ଫୁଲ୍ ଯୋସ୍ ରେ ଅନେଇଚି ଦିନଟାକୁ ଦିନ ଦଶଟା ଉପରେ – କକା ଡ଼୍ୟୁଟି ଯାଉନି ଦାଣ୍ଡ ବାରଣ୍ଡା ବାଟଘର କକାର ରାଜୁତି ଗୁପ୍ତଚର ପାଞ୍ଚଥର ନିରାଶ କରି ଖବର ଦେଲା ପଛ ଅଗଣା ନିରାପଦ , ଖୁଡ଼ି ଗାଧୁଆ ଘରେ ଫୁଲ ବି ପ୍ରସ୍ତୁତ ଅଛି ପଛପଟ ଝରକା ଖୋଲି କଣ୍ଟାବାଡ଼ ଡ଼େଇଁ ନଖିଆ ପହଞ୍ଚିଗଲା ଥରଥର ହାତରେ ଫୁଲକୁ ଫୁଲ ଦେଇ ଦୌଡ଼ିଲା ଛାନିଆଁରେ ଆଇ . ଲଭ୍ . ୟୁ – ଭୁଲିଗଲା ବାଡ଼ ଡ଼େଉଁ ଡ଼େଉଁ ପଛକୁ ଫୁଲର ଆଖିକୁ ଚାହିଁ ନରମ ଗଳାରେ କହିଲା - ହାପି ଭାଲେଣ୍ଟାଇନ୍ ଡ଼େ	1
ନେତାଙ୍କ ପାରଦର୍ଶୀତା ଓଡ଼ିଶା ରାଇଜ ନାଁ ଦୁଲୁକୁଚି ଦୁଷ୍କର୍ମ ଘଟଣା ଘଟି ପୁଲିସ୍‌ବାଲାଙ୍କୁ ଫରକ ପଡ଼ୁନି ଫିଟୁନି ନେତାଙ୍କ ପାଟି କିଏ ପୋତିଦିଏ ତୋଷାମଦ କରି କିଏ କରେ ଗାଳିବର୍ଷା ପଞ୍ଚାୟତ ଇଲେକ୍ସନଟି କହିବ ପ୍ରକୃତ ଓଡ଼ିଶା ଦଶା ମାଲକାନାଗିରିରୁ ଗୁମୁଡ଼ୁମାହକୁ ନଗଡ଼ା ଦେଇକି ଗଲେ ଚିଟ୍‌ଫଣ୍ଡ ଠକାମି ଦାନମାଝୀ କଥା ବିରୋଧି ବହୁ ଗାଇଲେ ଭାଗଚାଷୀ ଆଉ ଶିଶୁଚେଙ୍ଖ ମୃତ୍ୟୁ ରେକଡ଼ ଭାଙ୍ଗିଛି କେତେ ଶୀଳାନ୍ୟାସ ଖାଲି ମାର୍ବଲ ଫଳକ ଝୁଲୁଛି ଯାହାକୁ ଯେତେ ରୋଜ୍ ଭ୍ୟାଲିର ନାଲିଆ ରଙ୍ଗକୁ ସୁଦିପ ତାପସ ବୋଳି କଲିକତା ଛାଡ଼ି ସିବିଆଇ ଘରେ ହେଉଛନ୍ତି କୋଳାକୋଳି ମମତା ଦିଦିର ମଥାଟା ଘୁରୁଛି ମୋଦିକି ଦେଉଛି ଦୋଷ କିଏ ପଚାରୁଛି ଗରିବ ମରିଲେ ବିଶ୍ୱାସରେ ପିଇ ବିଷ ? ଲୋଧା ଛାଟ ବସି ବୃଦ୍ଧ ଜରଦ୍‌ଗବ ହେଉଛନ୍ତି ଛଟପଟ ନିଜସ୍ୱାର୍ଥ ଆଗେ ପଛେ ରାଜ୍ୟଖେଳ ସରିଲା ପ୍ରାଚିନ ନାଟ ପଞ୍ଚାୟତ ଇଲେକ୍ସନ ବେଳେ ଭୁଲି ମଦ ମାଂସ ପ୍ରହସନ ସଠିକ ଲୋକଙ୍କୁ ଭୋଓଟ ଦେଇକି ରଖ ଗଣତନ୍ତ୍ର ମାନ ନିଜର ମନକୁ ନିଜେ ପଚାରିକି ବାଛ ତୁମ ଯୋଗ୍ୟ ନେତା ନୈତିକତା ସହ ପ୍ରଥମେ ପରଖ ନେତାଙ୍କ ପାରଦର୍ଶୀତା	0
ମୋ ହୃଦୟ ଆଇନାରେ … ଶୀତ ସକାଳର କୁହୁଡି ମେଳାରେ ଦେଖା ହେଇଥିଲ ଦିନେ ତୁମେ ପ୍ରଥମ ଦେଖାରେ କରି ଆପଣାର ସବୁଦିନ ରହିଗଲ ମୋ ହୃଦୟ ଆଇନାରେ . . . ହାଥ ଧରି ଯିଏ ଚାଲୁଥିଲା ବାଟ ଭୃକ୍ଷେପ ନକରି ଆଉ କାହାକୁ କେଉଁ କାମିନୀର ସ୍ପର୍ଶ ପାଇଁ ଆଜି ଭାଙ୍ଗି ଦେଲ ମୋର ଏଇ ହୃଦୟ ଆଇନାକୁ… ମୋ ସ୍ଵପ୍ନର ମହଲ ଭାଙ୍ଗି ଦେଲ ତୁମେ ପ୍ରତାରଣା ପବନରେ କେଉଁ କାମିନୀର ମଧୁ ମୂର୍ଚ୍ଛନା ରେ ଲିଭାଇଲ ଆଶା ମୋ ହୃଦୟ ଆଇନାରେ … ତୁମୋ ପାଇଁ ନୀତି ଦେଖୁଥିଲି ସ୍ଵପ୍ନ ସାଜିଲ ତୁମେ ଆଜି ସ୍ୱାର୍ଥପର ମୋ ପ୍ରେମକୁ ଆଜି ମିଛ ଆଖ୍ୟା ଦେଇ ଚାଲିଗଲ ବହୁଦୂର … ତୁମୋ ପାଇଁ ମୁଁ ଯେ ଖେଳନାଟେ ଥିଲି ଖେଳିଚାଲିଗଲ ତୁମେ ସେଦିନର ସ୍ମୃତି ସବୁ ସାଇତି ରଖିଛି ମୋ ହୃଦୟ ଆଇନାରେ …	1
ମକର ସଂକ୍ରାନ୍ତି ଦେବ ଦିବାକର ହୋଇଲେ ବକର ଆସିଲା ଯେବେ ମକର ଆସିବ ବସନ୍ତ ଛାଡିଲାଣି ଶୀତ କମିବ ହେମ କାକର । ଫସଲ ଅମଳ କରି ଚାଷୀକୁଳ ଘେନିବାକୁ ଦେବାଶିଷ ମକର ଚାଉଳ ସାଥେ ଫଳମୂଳ ଅର୍ପଣ କରି ବିଶେଷ । ପଞ୍ଜାବେ ଲୋହରି ବିହୁ ଆସାମରେ ପୋଙ୍ଗଲ୍ ମଙ୍ଗଳ ଦକ୍ଷିଣେ ପରବ ମକର ଊଡ୍ର ପ୍ରଦେଶର ପାଳି କୋଣେ ଅନୁକୋଣେ । ଗମନ୍ତି ମକର କ୍ରାନ୍ତିକୁ ଭାସ୍କର ତେଜିଣ ଦକ୍ଷିଣ ଗତି ଦିନ ବଡ ହେଲା ସୁଯୋଗ ବଢିଲା କରମେ ରଖିବା ମତି । ପଙ୍କଜିନୀ ସତୀ ପତିଙ୍କ ଦୁର୍ଗତି ମୁକତି ମାନସେ ତପ ହୋଇଲା ସଫଳ ହରଷେ ପଙ୍କିଳ ଭୂମିରୁ ହେଲାଣି ଜାତ । ଦକ୍ଷିଣା ପବନ ବହେ ଛନଛନ ଗୁଡି ଉଡାଇବା ବେଳ ଉଡଇ ଉଚ୍ଚରେ ସୁତ୍ର ସଂଯୋଗରେ ନଛାଡଇ ତା ’ ର ମୂଳ । ଘର ପରିବାର ସାଥୀ ପରିଜନ ଠାରୁ ଗଲେ ଯେତେ ଦୂର ନଭୁଲିବା ତାଙ୍କୁ ଉଠିଲେ ଉଚ୍ଚକୁ ଭାରତର ଏ ସଂସ୍କାର ।	1
ସର୍ବଂସହା ଉତପ୍ତ ସୂର୍ଯ୍ୟଙ୍କ ଅଂଶ ମହାକାଶେ ହୋଇ ଭାସମାନ ଧୀରେ ଧୀରେ ହୋଇଲ ଶୀତଳ ଗର୍ଭେ ଧରି ତପ୍ତ ଲାଭାମାନ । ସପତ ସାଗର ସାଥେ ନଦ ନଦୀ ସ୍ଥାବର ଜଙ୍ଗମ କାହିଁ ଶୁଷ୍କ ମରୁଭୂମି କାହିଁ ସବୁଜିମା ବନାନୀ ଦୁର୍ଗମ । କୋଟି ଜୀବଜନ୍ତୁ ପାଇଁ ଖଂଜିଅଛ ଫଳଫୁଲ ଶଷ୍ୟ ଅସୁମାର ଶ୍ରେଷ୍ଠ ଜୀବ ମନୁପୁତ୍ର ତହିଁ କରେ ତା ’ ର ସାମ୍ରାଜ୍ୟ ବିସ୍ତାର । ପାହାଡକୁ ଭାଂଗି ଗୁଣ୍ଡ କରେ ଅଟ୍ଟାଳିକା ଗଢେ ନାନାମତେ କଂକ୍ରିଟ୍ ଜଂଗଲ ଗଢେ କାରଖାନା ଭାରି ଶିଳ୍ପ କେତେ । ହିଂସ୍ର ଜନ୍ତୁ ଭୟେ ଦିନେ ଯିଏ ଗଢିଥିଲା ନିଜର ବସତି ହାତେ ଦେଖି ମାରଣାସ୍ତ୍ର ତା ’ ର ପଶୁ ପକ୍ଷୀ ଭୟେ ଲୁଚୁଛନ୍ତି । ଲୁଚିବାକୁ ଥାନ ମିଳେ ନାହିଁ ଜଙ୍ଗଲକୁ କାଟି କରେ ପଦା ଧରଣୀର ଶ୍ରେଷ୍ଠ ଜୀବ ନଭ ଜଳ ସ୍ଥଳେ ରାଜୁତି ସର୍ବଦା । ଅଛି ତା ’ ର ବାଚାଶକ୍ତି ମେଧା ବିବେକ ବିଚାର ସୁମରଣା ବିଦ୍ୟାବୁଦ୍ଧି ଉପଯୋଗ କରି ଧାରା କରେ ସରା ଭାବେ ଗଣା । ଧରିତ୍ରୀ ଗୋ ସର୍ବଂସହା ବୋଲି ସହିବ ତା ’ କେତେ ଅତ୍ୟାଚାର ପ୍ରଦୁଷିତ କରଇ ସୃଷ୍ଟିକୁ ଭାଂଗି ଗଢି କରେ ଛାରଖାର । ମହାବାତ୍ୟା ସୁନାମି କ୍ୟାଟ୍ରିନା ଫାଇଲିନ୍ ପୁଣି ଭୂସ୍ଖଳନ ଚେତାବନୀ ଚେତା ନଫେରାଏ ସତେ ଅବା ଜିତିଛି ମରଣ । ଉଗ୍ରମୂର୍ତି ଧରି ଆବିର୍ଭାବ ହୁଅ ମାତ ପ୍ରଳୟ ବରଣା ମହିଷାର ନିଧନ ପାଇଁକି ଆଉଥରେ ହୁଅ ବିବସନା । ନୂତନ ସୃଷ୍ଟିର ଶଂଖନାଦ କର ମାତ ଏ ସୃଷ୍ଟିକୁ ନାଶି ହସିଉଠୁ ସୁଂଦର ଏ ଧରା ଆଉଥରେ କୁସୁମ ପରଷି ।	0
ସରସ୍ୱତୀ ପୂଜା ବୀଣାପାଣି ସରସ୍ୱତୀ ସାରଦା ବ୍ରହ୍ମ ଦୁହିତା ମହାମାୟୀ ବାକ୍ୟଦେବୀ ରୂପେ ହୋଇଲେ ପୂଜିତା । ସାରଳା ବିମଳା ଅବା ମଙ୍ଗଳା ବିଶ୍ଵ ବନ୍ଦିତା ଜଗଦ୍ଧାତ୍ରୀ ମହାକାଳୀ ପାର୍ବତୀ ଗାୟତ୍ରୀ ଗୀତା । ଶୁଭ୍ର ବସନା ବରଦା ହଂସ ବାହନେ ଅର୍ଚ୍ଚିତା ଅଜ୍ଞାନ ଅନ୍ଧକାରରେ ଜଗାଅ ଜ୍ଞାନ ଶୁଭ୍ରତା । ବସନ୍ତ ପଂଚମୀ ଆଣେ ଆଗମନୀ ବାରତା ଋତୁରାଜ ବସନ୍ତର ଆବାହନୀ ହେ ମାତା । ପବିତ୍ର ଏ ଶୁଭ ଦିନ ବ୍ରତ ଗୃହ ପ୍ରତିଷ୍ଠା ଶୁଭାରମ୍ଭ ଅନୁକୂଳ ଯଜ୍ଞ ତୁଷ୍ଟି ଦେବତା । ଯା ଦେବୀ ସର୍ବଭୂତେଷୁ ଶକ୍ତି ରୂପେଣ ସଂସ୍ଥିତା ସବଂଶେ ହତ ରାବଣ ହରିଲା ଯେଣୁ ସେ ସୀତା । ନାରୀ ଯହିଁ ପୂଜାପାଏ ରମନ୍ତି ତହିଁ ଦେବତା ସରସ୍ୱତୀ ପୁଜାର ଏ ମହତ୍ୱପୂର୍ଣ୍ଣ ବାରତା ।	1
ପ୍ରଭାତ ଗୀତି ପୂରୁବ ଆକାଶେ ସୁନେଲି କିରଣ ସକାଳ ସୂରୁଯ ଢାଳେ , କି ସୁନ୍ଦର ଦିଶେ ସକାଳ ଖରା ଲୁଚି ଛପି ଗଛ ଡାଳେ । ପ୍ରଭୂଙ୍କ ମହିମା ପ୍ରକୃତି ଆଶୀଷ ଆଲୁଅ ହୋଇକି ବହେ , ମଣିଷ ଆମେ ତା ସାଇତି ରଖିବା ଏ କଥା ଆମକୁ କହେ । । ସକାଳ ହୋଇଲା ସୂରୁଯ ଢାଳଇ ସୁନେଲି ଆଲୁଅ ଧାରା , ହସେ ଏ ସଂସାର ହସେ ଜନପଥ ହସର ଜୁଆରେ ଭରା । ଏହି ହସେ ସାରା , ଜଗତ ଟା ’ ବନ୍ଧା ଜଗତନାଥଙ୍କ , ଏହା ହିଁ ବାରତା ପରା ! !	1
ସକାଳ ଜିଜ୍ଞାସା ପୂର୍ବ ଦିଗ୍‌ବଳୟେ ଦେଖ ମା ’ , ଉଠେ ନାଲି ସୁରୁଜ ତା ’ ଶେଯରେ କିଏ ବୁଣିଛି , ନାଲି ନେଳି ମୁରୁଜ କାଲି ସଞ୍ଜରୁ ସେ ଏ ଯାଏଁ , ଅବା ଥିଲା ସେ କାହିଁ ଅନ୍ଧାର ରାତିରେ କେଉଁଠି , ଅବା ରହିଲା ଯାଇ ସକାଳ ହେବାରୁ ମୋ ପରି , ସେ କି ଛାଡ଼ିଲା ଶେଯ । ଅବା ଆବିର୍ଭାବ ତାହାର , ଡାକି ଆଣେ ସକାଳ । କେଉଁଦିନୁ ହୁଏ ଉଦୟ , ଅସ୍ତ କିମ୍ପାଇଁ ଯାଏ ଠାଆକରେ ସ୍ଥିର ନ ରହି , ପୂର୍ବୁ ପଶ୍ଚିମେ ଧାଏଁ । ତା ’ ସାଥେ ଧାଇଁବା ପାଇଁକି , ମନ ବଳେ ମୋ ନିତି ରକେଟ୍ ଗୋଟିଏ ଦିଅ ମା ’ , ଯିବି ତାହାର କତି । କଅଁଳ କିରଣ ସାଥୀକୁ , ସୁଶୀତଳ ପବନ ସଅଳ ପ୍ରାନ୍ତର ଭ୍ରମଣେ , ଉଲ୍ଲସଇ ମୋ ମନ । କୁଆ କୁମ୍ଭାଟୁଆ କୋଇଲି ଆଦି ଯେତେ ବିହଙ୍ଗ ଉଠିଲେଣି ତାଙ୍କ ଶେଯରୁ ଶୁଣ କାକଳୀ ରଙ୍ଗ ନିତ୍ୟକର୍ମ ସାରି ଏ ବେଳେ ପଢ଼ି ବସିବି ପାଠ ପଢ଼ା ସାରି ସିନା ଖାଇବି ଯେଣୁ ହେବି କର୍ମଠ ଆଜି ସିନା ସାନ ପିଲା ମୁଁ କାଲି ହୋଇବି ବଡ଼ ମାନବିକ ଗୁଣେ ଲଭିବି ସଭିଁଙ୍କର ଆଦର ।	1
ଜହ୍ନ ଜହ୍ନ ପୁନେଇଁର ଅତି ସେ ନିଜର ଜୋଛନାରେ ସିଏ ଭରା । ଇଚ୍ଛା ହୁଏ ସାରା ରାତି ସରିଯାଉ ଚାହିଁ ଚାହିଁ ତାକୁ ପରା । । ଜହ୍ନ ସାଙ୍ଗେ ଅଛି କେତେ ମିଠା ସ୍ମୃତି କେତେ ଯେ ଅଭୁଲା କାହାଣୀ ପିଲାଦିନର ସେ କୁଆଁର ପୁନେଇଁ ହେବନି ତ କେବେ ବାହୁନି । । ଆଜି ବି ସେ ଜହ୍ନ ମନେ ଭରିଦିଏ କେତେ ମିଠାମିଠା ଅନୁଭୂତି ବିନା ବୈଶାଖରେ ସେଇ ଜହ୍ନ ପୁଣି ଭରି ଦେଇପାରେ ଦେହେ ତାତି । । ଜହ୍ନ ହେଇପାରେ କାହା ପାଇଁ ପ୍ରେମ କାହାର ତ ପ୍ରିୟତମା କିଏ ତାକୁ କହେ ଫୁଲେଇ ଲାଜେଇ ଲାଜ ସେ କରେନି ଜମା । ।	1
ଜୀବନ ସମ୍ପର୍କରେ ତିନୋଟି କବିତା କରିବିନି ପ୍ରତିବାଦ ହେ ପ୍ରିୟଜୀବନ ! ହେ ମୋର ପୃଥିବୀ ! ! ଯାହା ବି ଦେଇଚ ମୋତେ ସେତିକିରେ ମୁଁ ଯେ ଚିର ଅଭିଭୂତ କେମିତି ଭୁଲି ବି ସତେ । ନାହିଁ ମୋର ଅବସାଦ ସରଗର ସୁଖ ପାଇଲିନି ବୋଲି କରିବିନି ପ୍ରତିବାଦ । । ପଚାରେ ନିଜକୁ ନିଜେ ମୋ ଆଖି ନଈରେ ବନ୍ୟା ଆସିଲେ ଧୈର୍ଯ୍ୟର ସେତୁ ଭାଜେ ମୋ ମନ ଗଗନେ ଜହ୍ନ ଉଇଁଲେ ବିରସ - କାଳିମା ହଜେ ! ଅନ୍ତରେ ଯାହା ଖୋଜେ , ସବୁ ମିଳିବା କି ସମ୍ଭବ ସତେ ପଚାରେ ନିଜକୁ ନିଜେ । । ସାନ୍ତ୍ୱନା ମୋର ଦୁର୍ଭାଗ୍ୟ ମୋର ପଛରେ ଗୋଡ଼ାଏ ଆଉ ମୋ ପଛରେ ନାହାନ୍ତି କେହି ସାନ୍ତ୍ୱନା ମୋର ପଛରେ ତା ’ ହେଲେ ଜଣେ ହେଲେ କିଏ . . . ଅଛି ତ ରହି ।	1
କଳାଟଙ୍କା କିଛି ଲୋକେ ଏବେ ପଚାରି ବୁଝନ୍ତି କଳାଟଙ୍କା କେମିତିକା ? ବୁଝାଇ କୁହନ୍ତି କିଛି ଲୋକେ ତାଙ୍କୁ ତୁ ’ ତ ମୁରୁଖ ବୋକା କୋଟ କଚେରି ଯାଇଛୁ ତୁ କେବେ ଜମି ଜୁମା କିଣିବାକୁ ବିନା ଟଙ୍କାରେ ଫାଇଲ ଚାଲେନି କଳା କହନ୍ତି ତାହାକୁ ସହର ବଜାରେ ଘର ବା ଫ୍ଲାଟ୍ ମୂଲ୍ୟ ଯଦି ଲକ୍ଷ ଟଙ୍କା ମାଲିକ ମାଗିବ ପଚାଶ ନଗଦ ବାକିଟା ଚେଏକ୍ ପକା ଜନମ ମରଣ ଜାତିର ପ୍ରମାଣପତ୍ର ପାଇଁ ଯାହା ଦେଲୁ ବିନା ରସିଦ ରେ ଯାହା ସବୁଟଙ୍କା ହାକିମ ପିଛା ସାରିଲୁ ଲାଞ୍ଚ , ହାତଗୁଞା , ପାନଖିଆ ଖର୍ଚ୍ଚ , ଟେବୁଲ ତଳ ବେପାର ଚିକିତ୍ସାଳୟ ଠୁ ବିଦ୍ୟାଳୟ ଯାଏ ସବୁଠି ହାଜିର ତାର ଯନ୍ତ୍ରୀ ଠିକାଦାର କଳା କାରବାର ନ କହିଲେ ହେବ ଭଲ ନେତା ମନ୍ତ୍ରୀଙ୍କର କଥା ନବୁଝିଲେ ବଦଳି ହୋଇକି ମଲ ପୋଲିସ ଚାକିରି ଇଲିସ ପାଇଁକି ଅଛି ପୁରୁଣା ପ୍ରବାଦ ଭିଜିଲାନ୍ସ ଏବେ ସିବିଆଇ ଟପି ଏକସାଇଜ ବିକେ ମଦ କଳା ପଙ୍କରୁ ପଦୁଅଁ ନାଡ଼ଟି ଦୋହଲେ ପାଣି ଉପରେ ଫୁଲ ପାଖୁଡ଼ାରେ ବସି ଚାହୁଁଛନ୍ତି ପଙ୍କକୁ ଧଳା ରଙ୍ଗରେ ଅସମ୍ଭବ ଯାହା କଣ୍ଟକିତ ପଥ ତଥାପି ଉଦ୍ଯୋଗ ଜାରି ବିଶ୍ୱନିୟନ୍ତା ନ ’ ଚାହିଁଲେ କେବେ ସତ୍ୟ କି ଆସିଛି ଫେରି ? ଏତେଦିନ ପରେ ଯୋଦ୍ଧା କିଏ ଜଣେ ଯାଉଛି ଆଗକୁ ମାଡ଼ି ଚକ୍ର ବ୍ୟୁହ ରଚି ଘେରି ସାରିଲେଣି କୌରବ ମାନଙ୍କ ପରି ନୀରବ ରହିଲେ ଅଭିମନ୍ୟୁ ପରି ଯୋଦ୍ଧାର ହେବ ମରଣ କଳାଟଙ୍କିଆଙ୍କ ଭାଷଣକୁ ବୁଝ ପରଖ ମୂଳ କାରଣ ସର୍ବଜନ ହିତ ଜଡ଼ିତ ଏଥିରେ ମନରେ ନ ରଖ ଶଙ୍କା ସର୍ବୋପରି ରହୁ ଭାରତର ସ୍ୱାର୍ଥ ଲୋପହେଉ କଳାଟଙ୍କା	0
ଚିଠି ଗୋଟିଏ ଚିଠିରେ କୋଟିଏଜୀବନ ବଞ୍ଚେ ଅବା ଯାଏମରି ଚିଠି ଦିଏ ମୃତ୍ୟୁ ଚିଠି ଦିଏ ପ୍ରାଣ ଚିଠି ବି ଦିଏ ସୁଧାରି ଚାଇନା ପାକିସ୍ତାନ ଗୋଟିଏ ମୁଣାରୁ ଲେଖି ଚାଲିଛନ୍ତି ଚିଠି ଭାରତ ବିରୁଦ୍ଧ ଷଡ଼ ଯନ୍ତ୍ର ଖାଲି ବିଶ୍ୱ ଯୁଦ୍ଧ ଡ଼ାକି ଡ଼ାକି ପରମାଣୁ ବୋମା ଦୌଡ଼ରେ କେବଳ ମାନବବାଦିର କ୍ଷତି ଏଭଳି କର୍ମରେ ବେନିଜନେ ପୀଡ଼ା ପ୍ରମେୟ ଚାଣକ୍ୟନିତି ପି . ଏ . ସାଙ୍ଗମାଙ୍କ ଏକମାତ୍ର ଚିଠି କଲା ତାଙ୍କୁ ବାଚଷ୍ପତି ଅବଦୁଲ୍ କଲାମ୍ ଆଜାଦ କୁହନ୍ତି ଚିଠି ଯୋଗୁଁ ରାଷ୍ଟ୍ରପତି ପ୍ରଥମ ପ୍ରେମର ସନ୍ଦେସ ବାହକ ଚିଠି ଦିଆ ନିଆ ଲାଜ ମନ କଥା ସବୁ କହି ହୁଏ ନାହିଁ ଚିଠି ଲେଖିଲେ ସହଜ ନେତାଙ୍କ କର୍ତବ୍ୟ ଚିଠି ଲେଖିଦେଲେ ସରିଲା ତାଙ୍କର କାମ ମହାନଦୀ ଶୁଖୁ , ଗାଁଗଣ୍ଡା ବୁଡ଼ୁ , ଯା ’ ହେଉ ପୋଲାଭରମ ଡ଼ାକବାଲା ଯେବେ ଫୌଜି ପୁଅର ବୁଢ଼ି ମା ’ କୁ ଦିଏ ଚିଠି ଚୁମା ଟିଏ ଦେଇ ଏକା ନିଶ୍ୱାସକେ ପଢ଼େ ଛଳ ଛଳ ଆଖି ଧୁନ୍ଦୁଲାଅକ୍ଷର ସାହାଯ୍ୟରେ ଆଙ୍କେ ସୈନିକପୁଅ ଚେହେରା ପୁଅ କଥା ଭାଳି ଚିଠକୁ ବୁକୁରେ ଚାପି ହୁଏ ଆତ୍ମହରା ଚିଠିରୁ ଝଗଡ଼ା ଚିଠିରେ ନଗଡ଼ା ଚିଠିରେ ଚାଲେ ଏ ’ ସୃଷ୍ଟି ଚିଠି ବିନା କିବା ସଂସାର ସମ୍ଭବ ଚିଠିର ମହତ୍ୱ କୋଟି	0
ଚିରସ୍ଥାୟୀ ପଦବୀ ନୂଆ ବରଷରେମନଟା ଉଦାସ ଅଚଳ ନୋଓଟ ବିଡ଼ା ଭୋଜି ଭାତ ଖାଦ୍ୟମାଛ , ମାଂସ ସବୁ ଲାଗୁଛି ଖାରିଆ ଖଡ଼ା ଭିଡ଼ିଓ ସିଡ଼ିରେନାକଟି ଛୋଟିଆ ପେଟଟି ଦିଶୁଛି ବଡ଼ ରଙ୍ଗ ଢ଼ାଞ୍ଚା ସ୍ୱରମିଶି ଯାଏ ବୋଲି ବିରୋଧି ଦେଖାନ୍ତି ତୋଡ଼ ମୁଖିଆ ମୁହଁରେତୁଣ୍ଡି ବାନ୍ଧି ଦେଇ ଦେଖଇ ସବୁରି ନାଟ କେଉଁ ଆଡ଼ୁ ପାଣିକୁଆଡ଼େ ବୋହୁଛି କିଏ ମାରୁଛି କୁହାଟ ପୁଲିସ୍ କହୁଛିତଦନ୍ତ ଚାଲିଛି ଜନତା ଟିକେ ସମ୍ଭାଳ ଅଳପ ଦିନରେଖିରୁ ନିର କାଢ଼ି ବତାଇବୁ ଫଳା ଫଳ ଚାପ ମୋଟେ ନାହିଁଆମରି ଉପରେ ନିରପେକ୍ଷ ତଦାରଖ ପ୍ରକୃତ ସତ୍ୟକୁପଦାକୁ ଆଣିବୁ ଏଥର ଭରସା ରଖ ସଧାରଣ ଲୋକସନ୍ଦେହ କରୁଛି ନେତାଟି ପ୍ରଭାବଶାଳୀ ସାରୁ ଖୋଳୁ ଖୋଳୁଶାଳଗ୍ରାମ ମିଳେ ପଡ଼ିବେ ଲାଗୁଛି ବଳୀ ଇସୁଲେସ ହୋଇବିଜେପି କଂଗ୍ରେସ ଧରିଛନ୍ତି ମୁଣ୍ଡ ଗୋଡ଼ ନିଜ ଦଳ ଶତ୍ରୁଜଗି ବସିଛନ୍ତି ଦାନ୍ତ କରି କଡ଼ ମଡ଼ ମୁଖିଆର କଥାଜଣା ପଡ଼ୁନାହିଁ ମାରି ଦେଇ ପାରେ ନାତ ଇସ୍ତଫା ମାଗିଲେଅନ୍ଧାର ଦିଶିବ ନାଆରୁ ହଜିବ କାତ ଅସଲି ନକଲିଡ଼ିଓ ସିଡ଼ିରୁ ବିପତି ଆସେ ଘନେଇ ମୁଖିଆଙ୍କ ପ୍ରିୟବୋଲି ଭାବିଥିଲି ପଦବୀ ଟି ଚିରସ୍ଥାୟୀ	0
